type,entryIndex,entryTime,entryPrice,stopPrice,peak,activated,exitIndex,exitTime,exitPrice,grossPnlPct,netPnlPct,commissionPct,durationMinutes,reason
short,80294,1782411240000,59400.01,63252.83,58608.2,true,80773,1782439980000,58754.720499999996,1.0863457767094755,0.9863457767094755,0.05,479,trailing
long,80856,1782444960000,59279.92,60215.50785714286,59300,false,80857,1782445020000,60215.50785714286,1.5782542505841137,1.4782542505841136,0.05,1,stop
short,81154,1782462840000,60203.72,60519.32642857143,59239.78,true,81302,1782471720000,59387.87944999999,1.3551331213420168,1.2551331213420167,0.05,148,trailing
long,81386,1782476760000,59669.99,58831.330357142855,60007.91,false,81438,1782479880000,58831.330357142855,-1.4054965366294563,-1.5054965366294564,0.05,52,stop
long,81463,1782481380000,59432,58811.11107142857,60294,true,81480,1782482400000,60143.26500000001,1.1967710997442567,1.0967710997442566,0.05,17,trailing
short,81535,1782485700000,59415.99,60590.14892857143,59406,false,82898,1782567480000,60590.14892857143,-1.9761665648782913,-2.0761665648782914,0.05,1363,stop
long,83353,1782594780000,60399.99,60013.39785714286,60482.18,false,83416,1782598560000,60013.39785714286,-0.6400533226199843,-0.7400533226199842,0.05,63,stop
long,83462,1782601320000,60264,60003.02428571429,60320,false,83480,1782602400000,60003.02428571429,-0.43305408583186056,-0.5330540858318605,0.05,18,stop
long,83547,1782606420000,60179.99,59997.82571428571,60190,false,83587,1782608820000,59997.82571428571,-0.30269909601893746,-0.4026990960189375,0.05,40,stop
short,83598,1782609480000,60104.01,60723.48464285714,59270.26,true,84714,1782676440000,59418.43565,1.140646605775559,1.040646605775559,0.05,1116,trailing
long,84730,1782677400000,59581.98,59851.67178571429,59591.93,false,84731,1782677460000,59851.67178571429,0.4526398513682886,0.35263985136828857,0.05,1,stop
long,84732,1782677520000,59581.4,59851.67178571429,59628,false,84733,1782677580000,59851.67178571429,0.45361771578762033,0.35361771578762036,0.05,1,stop
short,84826,1782683160000,59493.44,60580.824642857144,58900.01,false,85687,1782734820000,60580.824642857144,-1.8277387269203822,-1.9277387269203823,0.05,861,stop
short,85718,1782736680000,59945.96,60608.040357142854,59011,true,85815,1782742500000,59158.5275,1.3135705892440503,1.2135705892440503,0.05,97,trailing
long,85896,1782747360000,59780.01,59661.459285714285,59960,false,85945,1782750300000,59661.459285714285,-0.19831163341343838,-0.29831163341343836,0.05,49,stop
short,85948,1782750480000,59592.53,60634.07571428571,59590,false,85999,1782753540000,60634.07571428571,-1.7477789821739607,-1.8477789821739607,0.05,51,stop
short,86105,1782759900000,60164.01,60629.360357142854,59360,true,86741,1782798060000,59508.399999999994,1.0897046257388892,0.9897046257388892,0.05,636,trailing
long,86787,1782800820000,59669.5,59520.07,59712.88,false,86828,1782803280000,59520.07,-0.25042944888091956,-0.35042944888091954,0.05,41,stop
short,86847,1782804420000,59450.85,60019.131428571425,58389.9,true,87180,1782824400000,58535.874749999995,1.5390448580634308,1.4390448580634307,0.05,333,trailing
long,87241,1782828060000,59074,59260.432857142856,59276.6,false,87242,1782828120000,59260.432857142856,0.3155920661252936,0.2155920661252936,0.05,1,stop
long,87251,1782828660000,58968.43,59260.432857142856,58979.36,false,87252,1782828720000,59260.432857142856,0.49518506282574526,0.3951850628257453,0.05,1,stop
